window,testing_start_date,testing_end_date,characteristics,factors,ap_tree_max_depth,ap_tree_min_samples_leaf,node_id,leaf_depth,depth_position,feature
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,6,6,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,6,6,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,6,6,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,6,6,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,6,6,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,6,6,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,7,6,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,7,6,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,7,6,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,7,6,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,7,6,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,7,6,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,10,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,10,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,10,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,10,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,10,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,10,7,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,10,7,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,11,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,11,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,11,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,11,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,11,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,11,7,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,11,7,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,13,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,13,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,13,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,13,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,13,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,13,7,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,13,7,7,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,14,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,14,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,14,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,14,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,14,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,14,7,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,14,7,7,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,19,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,19,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,19,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,19,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,19,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,19,8,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,19,8,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,19,8,8,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,20,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,20,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,20,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,20,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,20,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,20,8,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,20,8,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,20,8,8,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,21,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,21,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,21,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,21,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,21,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,21,7,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,21,7,7,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,23,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,23,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,23,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,23,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,23,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,23,7,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,23,7,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,24,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,24,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,24,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,24,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,24,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,24,7,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,24,7,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,28,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,28,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,28,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,28,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,28,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,28,8,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,28,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,28,8,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,29,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,29,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,29,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,29,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,29,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,29,8,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,29,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,29,8,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,33,10,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,33,10,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,33,10,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,33,10,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,33,10,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,33,10,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,33,10,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,33,10,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,33,10,9,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,33,10,10,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,34,10,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,34,10,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,34,10,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,34,10,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,34,10,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,34,10,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,34,10,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,34,10,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,34,10,9,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,34,10,10,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,36,10,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,36,10,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,36,10,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,36,10,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,36,10,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,36,10,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,36,10,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,36,10,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,36,10,9,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,36,10,10,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,37,10,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,37,10,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,37,10,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,37,10,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,37,10,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,37,10,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,37,10,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,37,10,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,37,10,9,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,37,10,10,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,38,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,38,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,38,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,38,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,38,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,38,8,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,38,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,38,8,8,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,40,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,40,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,40,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,40,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,40,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,40,7,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,40,7,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,43,9,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,43,9,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,43,9,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,43,9,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,43,9,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,43,9,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,43,9,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,43,9,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,43,9,9,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,44,9,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,44,9,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,44,9,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,44,9,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,44,9,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,44,9,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,44,9,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,44,9,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,44,9,9,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,47,10,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,47,10,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,47,10,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,47,10,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,47,10,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,47,10,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,47,10,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,47,10,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,47,10,9,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,47,10,10,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,48,10,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,48,10,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,48,10,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,48,10,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,48,10,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,48,10,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,48,10,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,48,10,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,48,10,9,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,48,10,10,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,49,9,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,49,9,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,49,9,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,49,9,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,49,9,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,49,9,6,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,49,9,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,49,9,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,49,9,9,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,55,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,55,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,55,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,55,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,55,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,55,8,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,55,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,55,8,8,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,56,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,56,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,56,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,56,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,56,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,56,8,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,56,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,56,8,8,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,57,7,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,57,7,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,57,7,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,57,7,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,57,7,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,57,7,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,57,7,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,60,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,60,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,60,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,60,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,60,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,60,8,6,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,60,8,7,smb
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,60,8,8,hml
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,61,8,1,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,61,8,2,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,61,8,3,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,61,8,4,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,61,8,5,mom
2009-01-01_to_2012-01-01,2009-01-01,2012-01-01,"hml,smb,mom",mkt,14,5,61,8,6,hml
